comments,duration,ratings,tags,views
55,288,"[{""id"": 8, ""name"": ""Informative"", ""count"": 111}, {""id"": 25, ""name"": ""OK"", ""count"": 70}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 188}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 44}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 43}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 24}, {""id"": 3, ""name"": ""Courageous"", ""count"": 38}, {""id"": 7, ""name"": ""Funny"", ""count"": 28}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 16}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 15}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 27}, {""id"": 2, ""name"": ""Confusing"", ""count"": 5}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 0}]","[""adventure"", ""entertainment"", ""environment"", ""nature""]",739690
149,267,"[{""id"": 25, ""name"": ""OK"", ""count"": 144}, {""id"": 7, ""name"": ""Funny"", ""count"": 168}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 112}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 34}, {""id"": 8, ""name"": ""Informative"", ""count"": 97}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 167}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 42}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 34}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 49}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 35}, {""id"": 2, ""name"": ""Confusing"", ""count"": 5}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 16}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 13}, {""id"": 3, ""name"": ""Courageous"", ""count"": 9}]","[""architecture"", ""books"", ""culture"", ""design"", ""entertainment"", ""men""]",739428
342,934,"[{""id"": 8, ""name"": ""Informative"", ""count"": 554}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 535}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 471}, {""id"": 7, ""name"": ""Funny"", ""count"": 167}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 330}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 116}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 135}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 17}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 7}, {""id"": 3, ""name"": ""Courageous"", ""count"": 75}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 42}, {""id"": 25, ""name"": ""OK"", ""count"": 32}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}, {""id"": 2, ""name"": ""Confusing"", ""count"": 8}]","[""Africa"", ""TEDx"", ""data"", ""global development"", ""health"", ""inequality"", ""statistics""]",738895
8,369,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 206}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 53}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 52}, {""id"": 7, ""name"": ""Funny"", ""count"": 9}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 17}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 2}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 20}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 12}, {""id"": 2, ""name"": ""Confusing"", ""count"": 10}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 19}, {""id"": 25, ""name"": ""OK"", ""count"": 13}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 9}, {""id"": 3, ""name"": ""Courageous"", ""count"": 6}, {""id"": 8, ""name"": ""Informative"", ""count"": 3}]","[""TED Fellows"", ""guitar"", ""live music"", ""music"", ""performance"", ""singer"", ""vocals""]",738590
67,608,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 143}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 424}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 250}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 5}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 154}, {""id"": 8, ""name"": ""Informative"", ""count"": 53}, {""id"": 25, ""name"": ""OK"", ""count"": 15}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 6}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 15}, {""id"": 3, ""name"": ""Courageous"", ""count"": 9}, {""id"": 7, ""name"": ""Funny"", ""count"": 1}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 5}, {""id"": 2, ""name"": ""Confusing"", ""count"": 1}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 1}]","[""adventure"", ""animals"", ""art"", ""biodiversity"", ""biology"", ""cosmos"", ""environment"", ""exploration"", ""film"", ""life"", ""nature"", ""photography"", ""science"", ""science and art"", ""travel""]",737937
68,1317,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 148}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 343}, {""id"": 7, ""name"": ""Funny"", ""count"": 75}, {""id"": 25, ""name"": ""OK"", ""count"": 33}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 23}, {""id"": 2, ""name"": ""Confusing"", ""count"": 10}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 6}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 91}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 58}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 41}, {""id"": 8, ""name"": ""Informative"", ""count"": 30}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 14}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 25}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 21}]","[""design"", ""humor"", ""journalism""]",737230
29,1280,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 140}, {""id"": 8, ""name"": ""Informative"", ""count"": 111}, {""id"": 7, ""name"": ""Funny"", ""count"": 111}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 148}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 70}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 165}, {""id"": 3, ""name"": ""Courageous"", ""count"": 18}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 31}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 12}, {""id"": 2, ""name"": ""Confusing"", ""count"": 13}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 13}, {""id"": 25, ""name"": ""OK"", ""count"": 31}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 34}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 3}]","[""alternative energy"", ""business"", ""design"", ""drones"", ""energy"", ""flight"", ""invention"", ""solar energy"", ""technology""]",736290
198,863,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 278}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 118}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 18}, {""id"": 25, ""name"": ""OK"", ""count"": 39}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 62}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 29}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 33}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 12}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 3, ""name"": ""Courageous"", ""count"": 15}, {""id"": 7, ""name"": ""Funny"", ""count"": 26}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 2}, {""id"": 8, ""name"": ""Informative"", ""count"": 531}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}]","[""DNA"", ""Surgery"", ""bacteria"", ""biodiversity"", ""biology"", ""disease"", ""environment"", ""genetics"", ""health"", ""health care"", ""illness"", ""medical research"", ""medicine"", ""microbes"", ""microbiology"", ""nanoscale"", ""nature"", ""physiology"", ""pregnancy"", ""science""]",736224
123,892,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 186}, {""id"": 8, ""name"": ""Informative"", ""count"": 342}, {""id"": 3, ""name"": ""Courageous"", ""count"": 158}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 323}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 52}, {""id"": 25, ""name"": ""OK"", ""count"": 68}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 18}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 67}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 36}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 6}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 17}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 20}, {""id"": 7, ""name"": ""Funny"", ""count"": 3}]","[""Surveillance"", ""culture"", ""protests"", ""social media""]",735708
71,915,"[{""id"": 8, ""name"": ""Informative"", ""count"": 259}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 325}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 113}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 77}, {""id"": 3, ""name"": ""Courageous"", ""count"": 83}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 121}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 22}, {""id"": 25, ""name"": ""OK"", ""count"": 51}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 5}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 15}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 11}, {""id"": 2, ""name"": ""Confusing"", ""count"": 10}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 3}, {""id"": 7, ""name"": ""Funny"", ""count"": 12}]","[""cities"", ""community"", ""politics"", ""technology""]",735649
358,1168,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 197}, {""id"": 7, ""name"": ""Funny"", ""count"": 48}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 652}, {""id"": 3, ""name"": ""Courageous"", ""count"": 136}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 248}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 253}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 313}, {""id"": 8, ""name"": ""Informative"", ""count"": 405}, {""id"": 25, ""name"": ""OK"", ""count"": 121}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 68}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 186}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 89}, {""id"": 2, ""name"": ""Confusing"", ""count"": 118}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 45}]","[""brain"", ""culture"", ""design"", ""evolution"", ""meme"", ""technology""]",735638
119,875,"[{""id"": 25, ""name"": ""OK"", ""count"": 75}, {""id"": 8, ""name"": ""Informative"", ""count"": 328}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 223}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 171}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 24}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 37}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 220}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 36}, {""id"": 3, ""name"": ""Courageous"", ""count"": 48}, {""id"": 7, ""name"": ""Funny"", ""count"": 16}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 19}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 3}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 14}, {""id"": 2, ""name"": ""Confusing"", ""count"": 8}]","[""behavioral economics"", ""brain"", ""cognitive science"", ""crime"", ""culture"", ""empathy"", ""global issues"", ""morality"", ""neuroscience"", ""prison"", ""psychology"", ""science""]",734861
207,655,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 156}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 198}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 109}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 73}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 166}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 37}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 33}, {""id"": 25, ""name"": ""OK"", ""count"": 73}, {""id"": 8, ""name"": ""Informative"", ""count"": 62}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 59}, {""id"": 7, ""name"": ""Funny"", ""count"": 6}, {""id"": 2, ""name"": ""Confusing"", ""count"": 15}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 22}, {""id"": 3, ""name"": ""Courageous"", ""count"": 15}]","[""AI"", ""children"", ""computers"", ""design"", ""gaming"", ""psychology"", ""technology""]",734490
268,848,"[{""id"": 8, ""name"": ""Informative"", ""count"": 198}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 229}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 181}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 275}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 195}, {""id"": 3, ""name"": ""Courageous"", ""count"": 98}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 40}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 23}, {""id"": 2, ""name"": ""Confusing"", ""count"": 2}, {""id"": 7, ""name"": ""Funny"", ""count"": 10}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 8}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 10}, {""id"": 25, ""name"": ""OK"", ""count"": 16}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 1}]","[""disease"", ""health"", ""medicine"", ""violence""]",734171
14,631,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 31}, {""id"": 8, ""name"": ""Informative"", ""count"": 76}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 89}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 31}, {""id"": 7, ""name"": ""Funny"", ""count"": 21}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 28}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 27}, {""id"": 3, ""name"": ""Courageous"", ""count"": 13}, {""id"": 25, ""name"": ""OK"", ""count"": 6}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 6}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 2}, {""id"": 2, ""name"": ""Confusing"", ""count"": 3}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 0}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 0}]","[""art"", ""business"", ""creativity"", ""entrepreneur"", ""money"", ""music""]",734095
73,1274,"[{""id"": 21, ""name"": ""Unconvincing"", ""count"": 66}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 12}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 197}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 92}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 32}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 139}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 117}, {""id"": 8, ""name"": ""Informative"", ""count"": 65}, {""id"": 25, ""name"": ""OK"", ""count"": 70}, {""id"": 2, ""name"": ""Confusing"", ""count"": 55}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 42}, {""id"": 3, ""name"": ""Courageous"", ""count"": 22}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 20}, {""id"": 7, ""name"": ""Funny"", ""count"": 5}]","[""creativity"", ""entertainment"", ""film""]",733293
311,594,"[{""id"": 26, ""name"": ""Obnoxious"", ""count"": 46}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 95}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 141}, {""id"": 25, ""name"": ""OK"", ""count"": 95}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 431}, {""id"": 3, ""name"": ""Courageous"", ""count"": 144}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 206}, {""id"": 8, ""name"": ""Informative"", ""count"": 71}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 163}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 55}, {""id"": 2, ""name"": ""Confusing"", ""count"": 13}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 14}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 15}, {""id"": 7, ""name"": ""Funny"", ""count"": 4}]","[""God"", ""TED Prize"", ""global issues"", ""politics"", ""religion"", ""violence""]",732390
108,647,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 141}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 74}, {""id"": 8, ""name"": ""Informative"", ""count"": 93}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 55}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 22}, {""id"": 3, ""name"": ""Courageous"", ""count"": 9}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 29}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 21}, {""id"": 25, ""name"": ""OK"", ""count"": 44}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 21}, {""id"": 7, ""name"": ""Funny"", ""count"": 30}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 5}, {""id"": 2, ""name"": ""Confusing"", ""count"": 5}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 7}]","[""TEDx"", ""cars"", ""driverless cars"", ""future"", ""technology""]",731620
91,1623,"[{""id"": 7, ""name"": ""Funny"", ""count"": 571}, {""id"": 8, ""name"": ""Informative"", ""count"": 463}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 182}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 204}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 63}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 34}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 100}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 103}, {""id"": 25, ""name"": ""OK"", ""count"": 94}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 60}, {""id"": 3, ""name"": ""Courageous"", ""count"": 27}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 55}, {""id"": 2, ""name"": ""Confusing"", ""count"": 21}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 22}]","[""culture"", ""technology""]",730407
45,285,"[{""id"": 21, ""name"": ""Unconvincing"", ""count"": 18}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 97}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 59}, {""id"": 7, ""name"": ""Funny"", ""count"": 137}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 43}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 109}, {""id"": 8, ""name"": ""Informative"", ""count"": 5}, {""id"": 3, ""name"": ""Courageous"", ""count"": 3}, {""id"": 25, ""name"": ""OK"", ""count"": 46}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 17}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 8}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 2}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 6}, {""id"": 2, ""name"": ""Confusing"", ""count"": 14}]","[""TED Fellows"", ""art"", ""design"", ""history"", ""memory"", ""online video"", ""storytelling""]",729993
107,779,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 507}, {""id"": 3, ""name"": ""Courageous"", ""count"": 175}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 68}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 126}, {""id"": 7, ""name"": ""Funny"", ""count"": 215}, {""id"": 8, ""name"": ""Informative"", ""count"": 121}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 137}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 22}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 38}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 15}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 32}, {""id"": 25, ""name"": ""OK"", ""count"": 28}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 12}, {""id"": 2, ""name"": ""Confusing"", ""count"": 4}]","[""Foreign Policy"", ""Gender equality"", ""business"", ""iraq""]",729867
148,259,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 71}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 126}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 132}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 147}, {""id"": 8, ""name"": ""Informative"", ""count"": 47}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 42}, {""id"": 25, ""name"": ""OK"", ""count"": 59}, {""id"": 2, ""name"": ""Confusing"", ""count"": 31}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 46}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 13}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 12}, {""id"": 7, ""name"": ""Funny"", ""count"": 7}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 11}, {""id"": 3, ""name"": ""Courageous"", ""count"": 17}]","[""TED Fellows"", ""art"", ""data"", ""visualizations"", ""weather""]",729857
165,945,"[{""id"": 8, ""name"": ""Informative"", ""count"": 316}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 87}, {""id"": 25, ""name"": ""OK"", ""count"": 41}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 70}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 4}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 249}, {""id"": 3, ""name"": ""Courageous"", ""count"": 12}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 77}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 41}, {""id"": 7, ""name"": ""Funny"", ""count"": 8}, {""id"": 2, ""name"": ""Confusing"", ""count"": 4}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 4}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 8}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 6}]","[""TEDx"", ""global issues"", ""hack"", ""security"", ""technology""]",729428
